Invoice_ID,Branch,City,Customer_type,Gender,Product_line,Unit_price,Quantity,Tax_5,Total,Date,Time,Payment,cogs,gross_margin_percentage,gross_income,Rating,time_of_day,day_name,month_name
512-91-0811,C,Naypyitaw,Normal,Male,Health and beauty,89.75,1,4.487500191,94.23750305,2/6/2019,05:00.0,Credit card,89.75,4.761904716,4.487500191,6.599999905,Evening,Wednesday,February
512-98-1403,A,Yangon,Member,Female,Electronic accessories,26.47999954,3,3.971999884,83.41200256,3/21/2019,40:00.0,Ewallet,79.44000244,4.761904716,3.971999884,4.699999809,Morning,Thursday,March
514-37-2845,B,Mandalay,Normal,Male,Fashion accessories,99.25,2,9.925000191,208.4250031,3/20/2019,02:00.0,Cash,198.5,4.761904716,9.925000191,9,Afternoon,Wednesday,March
516-77-6464,C,Naypyitaw,Member,Female,Health and beauty,10.15999985,5,2.539999962,53.34000015,2/24/2019,08:00.0,Ewallet,50.79999924,4.761904716,2.539999962,4.099999905,Afternoon,Sunday,February
518-17-2983,A,Yangon,Normal,Female,Fashion accessories,48.63000107,4,9.725999832,204.2460022,2/4/2019,44:00.0,Ewallet,194.5200043,4.761904716,9.725999832,7.599999905,Afternoon,Monday,February
518-71-6847,B,Mandalay,Member,Male,Food and beverages,26.60000038,6,7.980000019,167.5800018,2/26/2019,10:00.0,Ewallet,159.6000061,4.761904716,7.980000019,4.900000095,Afternoon,Tuesday,February
521-18-7827,C,Naypyitaw,Member,Male,Home and lifestyle,39.38999939,5,9.847499847,206.7975006,1/22/2019,46:00.0,Credit card,196.9499969,4.761904716,9.847499847,8.699999809,Evening,Tuesday,January
522-57-8364,A,Yangon,Member,Male,Fashion accessories,51.34000015,8,20.5359993,431.256012,1/31/2019,00:00.0,Ewallet,410.7200012,4.761904716,20.5359993,7.599999905,Morning,Thursday,January
523-38-0215,C,Naypyitaw,Normal,Male,Home and lifestyle,37,1,1.850000024,38.84999847,3/6/2019,29:00.0,Credit card,37,4.761904716,1.850000024,7.900000095,Afternoon,Wednesday,March
525-09-8450,B,Mandalay,Normal,Male,Electronic accessories,72.12999725,10,36.06499863,757.3649902,1/31/2019,12:00.0,Credit card,721.2999878,4.761904716,36.06499863,4.199999809,Afternoon,Thursday,January
525-88-7307,B,Mandalay,Member,Male,Sports and travel,75.81999969,1,3.790999889,79.61100006,1/31/2019,19:00.0,Cash,75.81999969,4.761904716,3.790999889,5.800000191,Afternoon,Thursday,January
526-86-8552,C,Naypyitaw,Member,Female,Home and lifestyle,21.81999969,10,10.90999985,229.1100006,1/7/2019,36:00.0,Cash,218.1999969,4.761904716,10.90999985,7.099999905,Evening,Monday,January
527-09-6272,A,Yangon,Member,Female,Electronic accessories,28.45000076,5,7.112500191,149.3625031,3/21/2019,17:00.0,Credit card,142.25,4.761904716,7.112500191,9.100000381,Morning,Thursday,March
528-14-9470,A,Yangon,Member,Male,Health and beauty,91.30000305,1,4.565000057,95.86499786,2/14/2019,42:00.0,Ewallet,91.30000305,4.761904716,4.565000057,9.199999809,Afternoon,Thursday,February
528-87-5606,B,Mandalay,Member,Female,Electronic accessories,39.47999954,1,1.973999977,41.45399857,2/12/2019,43:00.0,Cash,39.47999954,4.761904716,1.973999977,6.5,Evening,Tuesday,February
529-56-3974,B,Mandalay,Member,Male,Electronic accessories,25.51000023,4,5.102000237,107.1419983,3/9/2019,03:00.0,Cash,102.0400009,4.761904716,5.102000237,6.800000191,Evening,Saturday,March
530-90-9855,A,Yangon,Member,Male,Home and lifestyle,47.59000015,8,19.0359993,399.756012,1/1/2019,47:00.0,Cash,380.7200012,4.761904716,19.0359993,5.699999809,Afternoon,Tuesday,January
531-56-4728,A,Yangon,Normal,Male,Home and lifestyle,80.08000183,3,12.01200008,252.2519989,2/11/2019,29:00.0,Cash,240.2400055,4.761904716,12.01200008,5.400000095,Afternoon,Monday,February
531-80-1784,A,Yangon,Normal,Male,Electronic accessories,26.02000046,7,9.107000351,191.246994,3/28/2019,38:00.0,Cash,182.1399994,4.761904716,9.107000351,5.099999905,Evening,Thursday,March
532-59-7201,B,Mandalay,Member,Male,Sports and travel,79.93000031,6,23.97900009,503.5589905,1/31/2019,04:00.0,Cash,479.5799866,4.761904716,23.97900009,5.5,Afternoon,Thursday,January
533-33-5337,B,Mandalay,Normal,Male,Electronic accessories,79.38999939,10,39.69499969,833.5949707,2/7/2019,24:00.0,Cash,793.9000244,4.761904716,39.69499969,6.199999809,Evening,Thursday,February
533-66-5566,B,Mandalay,Normal,Female,Home and lifestyle,51.06999969,7,17.87450027,375.364502,1/12/2019,42:00.0,Cash,357.4899902,4.761904716,17.87450027,7,Morning,Saturday,January
534-01-4457,A,Yangon,Normal,Male,Food and beverages,81.70999908,6,24.51300049,514.7730103,1/27/2019,36:00.0,Credit card,490.2600098,4.761904716,24.51300049,8,Afternoon,Sunday,January
534-53-3526,A,Yangon,Normal,Female,Sports and travel,94.76000214,4,18.95199966,397.9920044,2/11/2019,06:00.0,Ewallet,379.0400085,4.761904716,18.95199966,7.800000191,Evening,Monday,February
537-72-0426,C,Naypyitaw,Member,Male,Fashion accessories,70.98999786,10,35.49499893,745.3950195,3/20/2019,28:00.0,Cash,709.9000244,4.761904716,35.49499893,5.699999809,Evening,Wednesday,March
538-22-0304,C,Naypyitaw,Normal,Male,Electronic accessories,64.94999695,10,32.47499847,681.9749756,3/24/2019,27:00.0,Cash,649.5,4.761904716,32.47499847,5.199999809,Evening,Sunday,March
539-21-7227,B,Mandalay,Normal,Female,Sports and travel,51.54000092,5,12.88500023,270.5849915,1/26/2019,45:00.0,Cash,257.7000122,4.761904716,12.88500023,4.199999809,Evening,Saturday,January
540-11-4336,A,Yangon,Normal,Male,Food and beverages,24.94000053,9,11.22299957,235.6829987,1/11/2019,49:00.0,Credit card,224.4600067,4.761904716,11.22299957,5.599999905,Evening,Friday,January
541-08-3113,C,Naypyitaw,Normal,Male,Food and beverages,65.97000122,8,26.38800049,554.1480103,2/2/2019,29:00.0,Cash,527.7600098,4.761904716,26.38800049,8.399999619,Evening,Saturday,February
541-48-8554,A,Yangon,Normal,Male,Sports and travel,60.95000076,9,27.42749977,575.977478,1/7/2019,08:00.0,Credit card,548.5499878,4.761904716,27.42749977,6,Afternoon,Monday,January
541-89-9860,C,Naypyitaw,Member,Female,Fashion accessories,80.48000336,3,12.07199955,253.5119934,2/15/2019,31:00.0,Cash,241.4400024,4.761904716,12.07199955,8.100000381,Afternoon,Friday,February
542-41-0513,B,Mandalay,Member,Female,Electronic accessories,57.49000168,4,11.49800014,241.4579926,3/15/2019,57:00.0,Cash,229.9600067,4.761904716,11.49800014,6.599999905,Morning,Friday,March
544-32-5024,C,Naypyitaw,Member,Female,Food and beverages,49.79000092,4,9.958000183,209.1179962,3/28/2019,16:00.0,Credit card,199.1600037,4.761904716,9.958000183,6.400000095,Evening,Thursday,March
544-55-9589,B,Mandalay,Member,Female,Electronic accessories,21.43000031,10,10.71500015,225.0149994,1/28/2019,51:00.0,Cash,214.3000031,4.761904716,10.71500015,6.199999809,Morning,Monday,January
545-07-8534,C,Naypyitaw,Normal,Female,Health and beauty,58.31999969,2,5.831999779,122.4720001,2/14/2019,42:00.0,Ewallet,116.6399994,4.761904716,5.831999779,6,Afternoon,Thursday,February
545-46-3100,B,Mandalay,Member,Female,Electronic accessories,10.59000015,3,1.588500023,33.35850143,3/12/2019,52:00.0,Credit card,31.77000046,4.761904716,1.588500023,8.699999809,Afternoon,Tuesday,March
546-80-2899,A,Yangon,Member,Male,Home and lifestyle,37.68999863,2,3.769000053,79.14900208,2/20/2019,29:00.0,Ewallet,75.37999725,4.761904716,3.769000053,9.5,Afternoon,Wednesday,February
548-46-9322,B,Mandalay,Normal,Male,Food and beverages,39.90000153,10,19.95000076,418.9500122,2/20/2019,24:00.0,Credit card,399,4.761904716,19.95000076,5.900000095,Afternoon,Wednesday,February
548-48-3156,A,Yangon,Member,Female,Food and beverages,83.33999634,2,8.333999634,175.0140076,3/19/2019,37:00.0,Cash,166.6799927,4.761904716,8.333999634,7.599999905,Afternoon,Tuesday,March
549-03-9315,B,Mandalay,Normal,Male,Fashion accessories,94.87000275,8,37.94800186,796.90802,2/12/2019,58:00.0,Ewallet,758.960022,4.761904716,37.94800186,8.699999809,Afternoon,Tuesday,February
549-23-9016,C,Naypyitaw,Member,Female,Food and beverages,14.86999989,2,1.486999989,31.22699928,2/13/2019,15:00.0,Credit card,29.73999977,4.761904716,1.486999989,8.899999619,Evening,Wednesday,February
549-59-1358,A,Yangon,Member,Male,Sports and travel,88.62999725,3,13.29450035,279.1845093,3/2/2019,36:00.0,Ewallet,265.8900146,4.761904716,13.29450035,6,Evening,Saturday,March
549-84-7482,B,Mandalay,Normal,Female,Sports and travel,90.27999878,9,40.62599945,853.1459961,2/8/2019,15:00.0,Ewallet,812.5200195,4.761904716,40.62599945,7.199999809,Morning,Friday,February
549-96-4200,C,Naypyitaw,Member,Male,Food and beverages,17.04000092,4,3.407999992,71.56800079,3/8/2019,15:00.0,Ewallet,68.16000366,4.761904716,3.407999992,7,Evening,Friday,March
550-84-8664,A,Yangon,Normal,Male,Sports and travel,85.91000366,5,21.47750092,451.0274963,3/22/2019,33:00.0,Credit card,429.5499878,4.761904716,21.47750092,8.600000381,Afternoon,Friday,March
551-21-3069,C,Naypyitaw,Normal,Female,Electronic accessories,23.06999969,9,10.38150024,218.0115051,2/1/2019,27:00.0,Cash,207.6300049,4.761904716,10.38150024,4.900000095,Morning,Friday,February
552-44-5977,B,Mandalay,Member,Male,Health and beauty,62,8,24.79999924,520.7999878,1/3/2019,08:00.0,Credit card,496,4.761904716,24.79999924,6.199999809,Evening,Thursday,January
554-42-2417,C,Naypyitaw,Normal,Female,Sports and travel,95.44000244,10,47.72000122,1002.119995,1/9/2019,45:00.0,Cash,954.4000244,4.761904716,47.72000122,5.199999809,Afternoon,Wednesday,January
554-53-3790,B,Mandalay,Normal,Male,Sports and travel,37.02000046,6,11.10599995,233.2259979,3/22/2019,33:00.0,Cash,222.1199951,4.761904716,11.10599995,4.5,Evening,Friday,March
554-53-8700,C,Naypyitaw,Member,Male,Home and lifestyle,56.11000061,2,5.611000061,117.8310013,2/2/2019,11:00.0,Cash,112.2200012,4.761904716,5.611000061,6.300000191,Morning,Saturday,February
556-41-6224,C,Naypyitaw,Normal,Male,Health and beauty,33.63999939,8,13.45600033,282.5759888,2/15/2019,10:00.0,Credit card,269.1199951,4.761904716,13.45600033,9.300000191,Evening,Friday,February
556-72-8512,C,Naypyitaw,Normal,Male,Home and lifestyle,22.95999908,1,1.148000002,24.1079998,1/30/2019,47:00.0,Cash,22.95999908,4.761904716,1.148000002,4.300000191,Evening,Wednesday,January
556-86-3144,C,Naypyitaw,Member,Female,Fashion accessories,74.29000092,1,3.71449995,78.00450134,1/13/2019,30:00.0,Cash,74.29000092,4.761904716,3.71449995,5,Evening,Sunday,January
556-97-7101,C,Naypyitaw,Normal,Female,Electronic accessories,63.22000122,2,6.322000027,132.7619934,1/1/2019,51:00.0,Cash,126.4400024,4.761904716,6.322000027,8.5,Afternoon,Tuesday,January
558-60-5016,A,Yangon,Normal,Female,Home and lifestyle,33.29999924,9,14.98499966,314.6849976,3/4/2019,27:00.0,Ewallet,299.7000122,4.761904716,14.98499966,7.199999809,Afternoon,Monday,March
558-80-4082,C,Naypyitaw,Normal,Male,Electronic accessories,27.85000038,7,9.74750042,204.6974945,3/14/2019,20:00.0,Ewallet,194.9499969,4.761904716,9.74750042,6,Evening,Thursday,March
559-61-5987,B,Mandalay,Normal,Female,Health and beauty,17.75,1,0.887499988,18.63750076,1/14/2019,38:00.0,Cash,17.75,4.761904716,0.887499988,8.600000381,Morning,Monday,January
559-98-9873,A,Yangon,Member,Female,Fashion accessories,53.65000153,7,18.77750015,394.3275146,2/10/2019,56:00.0,Ewallet,375.5499878,4.761904716,18.77750015,5.199999809,Afternoon,Sunday,February
560-30-5617,B,Mandalay,Normal,Female,Sports and travel,24.77000046,5,6.192500114,130.0424957,3/24/2019,27:00.0,Cash,123.8499985,4.761904716,6.192500114,8.5,Evening,Sunday,March
560-49-6611,A,Yangon,Member,Female,Sports and travel,45.58000183,1,2.279000044,47.85900116,2/7/2019,13:00.0,Cash,45.58000183,4.761904716,2.279000044,9.800000191,Afternoon,Thursday,February
562-12-5430,A,Yangon,Member,Female,Fashion accessories,88.15000153,3,13.22249985,277.6724854,1/18/2019,11:00.0,Ewallet,264.4500122,4.761904716,13.22249985,7.900000095,Morning,Friday,January
563-36-9814,A,Yangon,Member,Male,Electronic accessories,76.81999969,1,3.84100008,80.66100311,2/13/2019,27:00.0,Ewallet,76.81999969,4.761904716,3.84100008,7.199999809,Evening,Wednesday,February
563-47-4072,B,Mandalay,Normal,Female,Health and beauty,55.81000137,6,16.74300003,351.6029968,1/22/2019,52:00.0,Cash,334.8599854,4.761904716,16.74300003,9.899999619,Morning,Tuesday,January
563-91-7120,A,Yangon,Normal,Female,Fashion accessories,61.77000046,5,15.44250011,324.292511,3/8/2019,21:00.0,Cash,308.8500061,4.761904716,15.44250011,6.699999809,Afternoon,Friday,March
565-17-3836,A,Yangon,Member,Female,Health and beauty,47.66999817,4,9.534000397,200.2140045,3/12/2019,21:00.0,Cash,190.6799927,4.761904716,9.534000397,9.100000381,Afternoon,Tuesday,March
565-67-6697,B,Mandalay,Member,Male,Home and lifestyle,27,9,12.14999962,255.1499939,3/2/2019,16:00.0,Cash,243,4.761904716,12.14999962,4.800000191,Afternoon,Saturday,March
565-80-5980,C,Naypyitaw,Member,Female,Home and lifestyle,47.38000107,4,9.475999832,198.9960022,1/23/2019,25:00.0,Cash,189.5200043,4.761904716,9.475999832,7.099999905,Morning,Wednesday,January
565-91-4567,B,Mandalay,Normal,Male,Health and beauty,10.75,8,4.300000191,90.30000305,3/15/2019,38:00.0,Ewallet,86,4.761904716,4.300000191,6.199999809,Afternoon,Friday,March
566-19-5475,B,Mandalay,Normal,Male,Fashion accessories,47.97000122,7,16.78949928,352.5794983,1/7/2019,52:00.0,Cash,335.7900085,4.761904716,16.78949928,6.199999809,Evening,Monday,January
566-71-1091,A,Yangon,Normal,Male,Fashion accessories,77.01999664,5,19.25499916,404.355011,2/3/2019,59:00.0,Cash,385.1000061,4.761904716,19.25499916,5.5,Afternoon,Sunday,February
568-88-3448,A,Yangon,Normal,Male,Health and beauty,25,1,1.25,26.25,3/3/2019,09:00.0,Ewallet,25,4.761904716,1.25,5.5,Afternoon,Sunday,March
568-90-5112,C,Naypyitaw,Normal,Male,Health and beauty,66.13999939,4,13.22799969,277.7879944,3/19/2019,46:00.0,Credit card,264.5599976,4.761904716,13.22799969,5.599999905,Afternoon,Tuesday,March
569-71-4390,B,Mandalay,Normal,Male,Sports and travel,21.87000084,2,2.187000036,45.92699814,1/25/2019,29:00.0,Ewallet,43.74000168,4.761904716,2.187000036,6.900000095,Afternoon,Friday,January
569-76-2760,A,Yangon,Member,Female,Sports and travel,22.01000023,4,4.40199995,92.44200134,1/29/2019,15:00.0,Credit card,88.04000092,4.761904716,4.40199995,6.599999905,Evening,Tuesday,January
571-94-0759,B,Mandalay,Member,Female,Food and beverages,74.59999847,10,37.29999924,783.2999878,1/8/2019,55:00.0,Cash,746,4.761904716,37.29999924,9.5,Evening,Tuesday,January
573-10-3877,B,Mandalay,Member,Male,Health and beauty,39.00999832,1,1.950500011,40.96049881,3/12/2019,46:00.0,Credit card,39.00999832,4.761904716,1.950500011,4.699999809,Evening,Tuesday,March
573-58-9734,B,Mandalay,Normal,Female,Fashion accessories,30.37000084,3,4.555500031,95.66549683,3/28/2019,41:00.0,Ewallet,91.11000061,4.761904716,4.555500031,5.099999905,Afternoon,Thursday,March
573-98-8548,C,Naypyitaw,Member,Female,Fashion accessories,31.89999962,1,1.595000029,33.49499893,1/5/2019,40:00.0,Ewallet,31.89999962,4.761904716,1.595000029,9.100000381,Afternoon,Saturday,January
574-22-5561,C,Naypyitaw,Member,Female,Fashion accessories,82.62999725,10,41.31499863,867.6149902,3/19/2019,08:00.0,Ewallet,826.2999878,4.761904716,41.31499863,7.900000095,Evening,Tuesday,March
574-31-8277,B,Mandalay,Member,Male,Fashion accessories,33.63000107,1,1.681499958,35.31150055,3/20/2019,55:00.0,Cash,33.63000107,4.761904716,1.681499958,5.599999905,Evening,Wednesday,March
574-57-9721,C,Naypyitaw,Normal,Male,Food and beverages,43.27000046,2,4.327000141,90.86699677,3/8/2019,53:00.0,Ewallet,86.54000092,4.761904716,4.327000141,5.699999809,Evening,Friday,March
574-80-1489,B,Mandalay,Member,Female,Food and beverages,62.84999847,4,12.56999969,263.9700012,2/25/2019,22:00.0,Ewallet,251.3999939,4.761904716,12.56999969,8.699999809,Afternoon,Monday,February
575-30-8091,A,Yangon,Normal,Male,Sports and travel,72.5,8,29,609,3/16/2019,25:00.0,Ewallet,580,4.761904716,29,9.199999809,Evening,Saturday,March
575-67-1508,A,Yangon,Normal,Male,Electronic accessories,38.59999847,1,1.929999948,40.52999878,1/29/2019,26:00.0,Ewallet,38.59999847,4.761904716,1.929999948,6.699999809,Morning,Tuesday,January
576-31-4774,B,Mandalay,Normal,Female,Health and beauty,73.41000366,3,11.01150036,231.2415009,3/2/2019,10:00.0,Ewallet,220.2299957,4.761904716,11.01150036,4,Afternoon,Saturday,March
577-34-7579,C,Naypyitaw,Member,Male,Food and beverages,50.49000168,9,22.72050095,477.1304932,1/10/2019,16:00.0,Cash,454.4100037,4.761904716,22.72050095,5.400000095,Evening,Thursday,January
578-80-7669,B,Mandalay,Normal,Male,Sports and travel,74.97000122,1,3.748500109,78.71849823,3/16/2019,58:00.0,Cash,74.97000122,4.761904716,3.748500109,5.599999905,Evening,Saturday,March
582-52-8065,B,Mandalay,Normal,Female,Fashion accessories,54.31000137,9,24.43950081,513.2294922,2/22/2019,49:00.0,Cash,488.7900085,4.761904716,24.43950081,8.899999619,Morning,Friday,February
583-41-4548,C,Naypyitaw,Normal,Male,Home and lifestyle,16.67000008,7,5.834499836,122.524498,2/7/2019,36:00.0,Ewallet,116.6900024,4.761904716,5.834499836,7.400000095,Morning,Thursday,February
583-72-1480,C,Naypyitaw,Member,Male,Electronic accessories,37.06000137,4,7.412000179,155.6519928,1/31/2019,24:00.0,Ewallet,148.2400055,4.761904716,7.412000179,9.699999809,Evening,Thursday,January
584-66-4073,C,Naypyitaw,Normal,Male,Fashion accessories,56.5,1,2.825000048,59.32500076,3/13/2019,45:00.0,Ewallet,56.5,4.761904716,2.825000048,9.600000381,Afternoon,Wednesday,March
584-86-7256,C,Naypyitaw,Member,Male,Sports and travel,34.56000137,7,12.09599972,254.0160065,3/11/2019,07:00.0,Credit card,241.9199982,4.761904716,12.09599972,7.300000191,Evening,Monday,March
585-03-5943,B,Mandalay,Normal,Male,Health and beauty,18.11000061,10,9.055000305,190.1549988,3/13/2019,46:00.0,Ewallet,181.1000061,4.761904716,9.055000305,5.900000095,Morning,Wednesday,March
585-11-6748,B,Mandalay,Member,Male,Sports and travel,96.80000305,3,14.52000046,304.9200134,3/15/2019,05:00.0,Cash,290.3999939,4.761904716,14.52000046,5.300000191,Afternoon,Friday,March
585-86-8361,A,Yangon,Normal,Female,Food and beverages,27.28000069,5,6.820000172,143.2200012,2/3/2019,31:00.0,Credit card,136.3999939,4.761904716,6.820000172,8.600000381,Morning,Sunday,February
585-90-0249,A,Yangon,Member,Male,Electronic accessories,73.26000214,1,3.663000107,76.92299652,1/27/2019,08:00.0,Ewallet,73.26000214,4.761904716,3.663000107,9.699999809,Evening,Sunday,January
586-25-0848,A,Yangon,Normal,Female,Sports and travel,12.34000015,7,4.318999767,90.6989975,3/4/2019,19:00.0,Credit card,86.37999725,4.761904716,4.318999767,6.699999809,Morning,Monday,March
587-03-7455,C,Naypyitaw,Member,Female,Fashion accessories,97.79000092,7,34.22650146,718.7564697,2/16/2019,30:00.0,Ewallet,684.5300293,4.761904716,34.22650146,4.900000095,Evening,Saturday,February
587-73-4862,A,Yangon,Member,Female,Health and beauty,10.68999958,5,2.672499895,56.12250137,3/26/2019,07:00.0,Ewallet,53.45000076,4.761904716,2.672499895,7.599999905,Morning,Tuesday,March
588-01-7461,C,Naypyitaw,Normal,Female,Food and beverages,33.97999954,9,15.29100037,321.1109924,3/24/2019,43:00.0,Cash,305.8200073,4.761904716,15.29100037,4.199999809,Morning,Sunday,March
588-47-8641,A,Yangon,Member,Male,Fashion accessories,56.04000092,10,28.02000046,588.4199829,1/14/2019,30:00.0,Ewallet,560.4000244,4.761904716,28.02000046,4.400000095,Evening,Monday,January
589-02-8023,A,Yangon,Member,Male,Food and beverages,83.76999664,2,8.376999855,175.9170074,1/15/2019,54:00.0,Credit card,167.5399933,4.761904716,8.376999855,7,Morning,Tuesday,January
590-83-4591,B,Mandalay,Member,Male,Electronic accessories,87.44999695,6,26.23500061,550.9349976,2/17/2019,40:00.0,Credit card,524.7000122,4.761904716,26.23500061,8.800000191,Afternoon,Sunday,February
592-34-6155,C,Naypyitaw,Normal,Male,Food and beverages,31.77000046,4,6.354000092,133.4340057,1/14/2019,43:00.0,Ewallet,127.0800018,4.761904716,6.354000092,6.199999809,Afternoon,Monday,January
592-46-1692,C,Naypyitaw,Member,Female,Food and beverages,36.77000046,7,12.86950016,270.259491,1/11/2019,10:00.0,Cash,257.3900146,4.761904716,12.86950016,7.400000095,Evening,Friday,January
593-08-5916,A,Yangon,Normal,Female,Fashion accessories,15.5,1,0.774999976,16.27499962,3/19/2019,23:00.0,Credit card,15.5,4.761904716,0.774999976,7.400000095,Afternoon,Tuesday,March
593-14-4239,B,Mandalay,Normal,Female,Home and lifestyle,95.45999908,8,38.18399811,801.8640137,3/5/2019,40:00.0,Ewallet,763.6799927,4.761904716,38.18399811,4.699999809,Evening,Tuesday,March
593-65-1552,C,Naypyitaw,Normal,Female,Home and lifestyle,69.80999756,4,13.96199989,293.2019958,1/28/2019,50:00.0,Credit card,279.2399902,4.761904716,13.96199989,5.900000095,Evening,Monday,January
593-95-4461,C,Naypyitaw,Member,Male,Home and lifestyle,74.86000061,1,3.743000031,78.60299683,3/24/2019,49:00.0,Cash,74.86000061,4.761904716,3.743000031,6.900000095,Afternoon,Sunday,March
594-34-4444,A,Yangon,Normal,Male,Electronic accessories,97.16000366,1,4.857999802,102.0179977,3/8/2019,38:00.0,Ewallet,97.16000366,4.761904716,4.857999802,7.199999809,Evening,Friday,March
595-11-5460,A,Yangon,Normal,Male,Health and beauty,96.58000183,2,9.657999992,202.8179932,3/15/2019,12:00.0,Credit card,193.1600037,4.761904716,9.657999992,5.099999905,Morning,Friday,March
595-27-4851,A,Yangon,Normal,Female,Fashion accessories,54.27999878,7,18.99799919,398.9580078,1/27/2019,05:00.0,Ewallet,379.9599915,4.761904716,18.99799919,9.300000191,Evening,Sunday,January
595-86-2894,C,Naypyitaw,Member,Male,Fashion accessories,96.98000336,4,19.39599991,407.3160095,2/6/2019,20:00.0,Ewallet,387.9200134,4.761904716,19.39599991,9.399999619,Evening,Wednesday,February
595-94-9924,A,Yangon,Member,Female,Health and beauty,27.72999954,5,6.932499886,145.5825043,3/26/2019,21:00.0,Credit card,138.6499939,4.761904716,6.932499886,4.199999809,Evening,Tuesday,March
596-42-3999,B,Mandalay,Normal,Male,Food and beverages,18.21999931,7,6.376999855,133.9170074,3/10/2019,04:00.0,Credit card,127.5400009,4.761904716,6.376999855,6.599999905,Afternoon,Sunday,March
597-78-7908,C,Naypyitaw,Normal,Male,Fashion accessories,90.22000122,3,13.53299999,284.1929932,2/18/2019,39:00.0,Cash,270.6600037,4.761904716,13.53299999,6.199999809,Evening,Monday,February
598-06-7312,B,Mandalay,Member,Male,Fashion accessories,91.34999847,1,4.567500114,95.91750336,2/16/2019,42:00.0,Cash,91.34999847,4.761904716,4.567500114,6.800000191,Afternoon,Saturday,February
598-47-9715,C,Naypyitaw,Normal,Male,Electronic accessories,84.06999969,4,16.81399918,353.0939941,3/7/2019,54:00.0,Ewallet,336.2799988,4.761904716,16.81399918,4.400000095,Evening,Thursday,March
600-38-9738,C,Naypyitaw,Member,Male,Sports and travel,71.91999817,5,17.97999954,377.5799866,1/17/2019,05:00.0,Credit card,359.6000061,4.761904716,17.97999954,4.300000191,Afternoon,Thursday,January
602-16-6955,B,Mandalay,Normal,Female,Sports and travel,76.59999847,10,38.29999924,804.2999878,1/24/2019,10:00.0,Ewallet,766,4.761904716,38.29999924,6,Evening,Thursday,January
602-80-9671,C,Naypyitaw,Member,Female,Home and lifestyle,15.94999981,6,4.784999847,100.4850006,2/9/2019,15:00.0,Credit card,95.69999695,4.761904716,4.784999847,5.099999905,Evening,Saturday,February
603-07-0961,C,Naypyitaw,Member,Male,Electronic accessories,74.79000092,5,18.69750023,392.6474915,1/10/2019,34:00.0,Cash,373.9500122,4.761904716,18.69750023,4.900000095,Morning,Thursday,January
604-70-6476,A,Yangon,Member,Male,Fashion accessories,17.94000053,5,4.485000134,94.18499756,1/23/2019,04:00.0,Ewallet,89.69999695,4.761904716,4.485000134,6.800000191,Afternoon,Wednesday,January
605-03-2706,A,Yangon,Normal,Female,Health and beauty,15.80000019,3,2.369999886,49.77000046,3/25/2019,02:00.0,Cash,47.40000153,4.761904716,2.369999886,9.5,Evening,Monday,March
605-72-4132,C,Naypyitaw,Normal,Female,Food and beverages,94.47000122,8,37.7879982,793.5479736,2/27/2019,12:00.0,Cash,755.7600098,4.761904716,37.7879982,9.100000381,Afternoon,Wednesday,February
605-83-1050,B,Mandalay,Normal,Male,Fashion accessories,27.18000031,2,2.717999935,57.07799911,3/15/2019,26:00.0,Ewallet,54.36000061,4.761904716,2.717999935,4.300000191,Evening,Friday,March
606-80-4905,C,Naypyitaw,Member,Female,Sports and travel,19.14999962,6,5.744999886,120.6449966,1/29/2019,01:00.0,Credit card,114.9000015,4.761904716,5.744999886,6.800000191,Morning,Tuesday,January
607-65-2441,C,Naypyitaw,Member,Male,Health and beauty,81.94999695,10,40.97499847,860.4749756,3/10/2019,39:00.0,Credit card,819.5,4.761904716,40.97499847,6,Afternoon,Sunday,March
607-76-6216,C,Naypyitaw,Member,Female,Fashion accessories,92.48999786,5,23.12249947,485.5725098,3/2/2019,35:00.0,Credit card,462.4500122,4.761904716,23.12249947,8.600000381,Evening,Saturday,March
608-04-3797,B,Mandalay,Member,Female,Health and beauty,25.31999969,8,10.12800026,212.6880035,3/5/2019,24:00.0,Ewallet,202.5599976,4.761904716,10.12800026,8.699999809,Evening,Tuesday,March
608-05-3804,B,Mandalay,Member,Male,Electronic accessories,39.75,1,1.987499952,41.73749924,2/25/2019,19:00.0,Cash,39.75,4.761904716,1.987499952,6.099999905,Evening,Monday,February
608-27-6295,B,Mandalay,Member,Male,Electronic accessories,52.88999939,6,15.86699963,333.2070007,1/19/2019,34:00.0,Credit card,317.3399963,4.761904716,15.86699963,9.800000191,Evening,Saturday,January
608-96-3517,B,Mandalay,Member,Female,Fashion accessories,91.54000092,4,18.30800056,384.4679871,3/23/2019,20:00.0,Credit card,366.1600037,4.761904716,18.30800056,4.800000191,Evening,Saturday,March
609-81-8548,A,Yangon,Member,Female,Home and lifestyle,37.43999863,6,11.23200035,235.871994,2/6/2019,55:00.0,Credit card,224.6399994,4.761904716,11.23200035,5.900000095,Afternoon,Wednesday,February
610-46-4100,A,Yangon,Normal,Male,Health and beauty,28.95000076,7,10.13249969,212.7825012,3/3/2019,31:00.0,Credit card,202.6499939,4.761904716,10.13249969,6,Evening,Sunday,March
612-36-5536,A,Yangon,Member,Male,Food and beverages,80.95999908,8,32.38399887,680.0640259,2/17/2019,12:00.0,Credit card,647.6799927,4.761904716,32.38399887,7.400000095,Morning,Sunday,February
